activityid subid variable value
3756 6 26 fBodyAccmeanX -0.973262289210526
3757 1 27 fBodyAccmeanX -0.308702374385965
3758 2 27 fBodyAccmeanX -0.417607401176471
3759 3 27 fBodyAccmeanX 0.0829831545090909
3760 4 27 fBodyAccmeanX -0.988682108428571
3761 5 27 fBodyAccmeanX -0.99012181225
3762 6 27 fBodyAccmeanX -0.980631846891892
3763 1 28 fBodyAccmeanX -0.280062182962963
3764 2 28 fBodyAccmeanX -0.266101343372549
3765 3 28 fBodyAccmeanX 0.0890721752173913
3766 4 28 fBodyAccmeanX -0.979820142638889
3767 5 28 fBodyAccmeanX -0.97251980164557
3768 6 28 fBodyAccmeanX -0.9739308675
3769 1 29 fBodyAccmeanX -0.135819505761321
3770 2 29 fBodyAccmeanX -0.109793480008163
3771 3 29 fBodyAccmeanX 0.110663200244167
3772 4 29 fBodyAccmeanX -0.991093963666667
3773 5 29 fBodyAccmeanX -0.995024039692308
3774 6 29 fBodyAccmeanX -0.986626999275362
3775 1 30 fBodyAccmeanX -0.351402910907692
3776 2 30 fBodyAccmeanX -0.420402828153846
3777 3 30 fBodyAccmeanX -0.106966957087097
3778 4 30 fBodyAccmeanX -0.985008785
3779 5 30 fBodyAccmeanX -0.972014050847458
3780 6 30 fBodyAccmeanX -0.974789999285714
3781 1 1 fBodyAccmeanY 0.0897127264021053
3782 2 1 fBodyAccmeanY -0.190976720811321
3783 3 1 fBodyAccmeanY 0.00154990783591837
3784 4 1 fBodyAccmeanY -0.944084550425532
3785 5 1 fBodyAccmeanY -0.977070847735849
3786 6 1 fBodyAccmeanY -0.86706520518
3787 1 2 fBodyAccmeanY -0.0219048103322034
3788 2 2 fBodyAccmeanY 0.00992445881854167
3789 3 2 fBodyAccmeanY 0.278345041765957
3790 4 2 fBodyAccmeanY -0.957343498478261
3791 5 2 fBodyAccmeanY -0.959871697407407
3792 6 2 fBodyAccmeanY -0.979800877916667
3793 1 3 fBodyAccmeanY -0.0813024353275862
3794 2 3 fBodyAccmeanY -0.0788094156644068
3795 3 3 fBodyAccmeanY -0.00770048300204082
3796 4 3 fBodyAccmeanY -0.891907751346154
3797 5 3 fBodyAccmeanY -0.908075353770492
3798 6 3 fBodyAccmeanY -0.961169982903226
3799 1 4 fBodyAccmeanY -0.14939963344
3800 2 4 fBodyAccmeanY -0.117109161492308
3801 3 4 fBodyAccmeanY -0.129606639466667
3802 4 4 fBodyAccmeanY -0.9057829318
3803 5 4 fBodyAccmeanY -0.889549205
3804 6 4 fBodyAccmeanY -0.938883374444444
3805 1 5 fBodyAccmeanY 0.00946037755178572
3806 2 5 fBodyAccmeanY 0.0728903158085106
3807 3 5 fBodyAccmeanY 0.0792280694042553
3808 4 5 fBodyAccmeanY -0.921434735681818
3809 5 5 fBodyAccmeanY -0.890796360535714
3810 6 5 fBodyAccmeanY -0.965419520961538
3811 1 6 fBodyAccmeanY 0.140781621991228
3812 2 6 fBodyAccmeanY 0.0978035099588235
3813 3 6 fBodyAccmeanY 0.339771173822917
3814 4 6 fBodyAccmeanY -0.928264365454545
3815 5 6 fBodyAccmeanY -0.930336471754386
3816 6 6 fBodyAccmeanY -0.923706791403509
3817 1 7 fBodyAccmeanY -0.0641564202736842
3818 2 7 fBodyAccmeanY -0.381590523137255
3819 3 7 fBodyAccmeanY -0.145302311446808
3820 4 7 fBodyAccmeanY -0.93149063375
3821 5 7 fBodyAccmeanY -0.941883783773585
3822 6 7 fBodyAccmeanY -0.942193953846154
3823 1 8 fBodyAccmeanY 0.316982393333333
3824 2 8 fBodyAccmeanY 0.263431399878049
3825 3 8 fBodyAccmeanY 0.388412779763158
3826 4 8 fBodyAccmeanY -0.94421971826087
3827 5 8 fBodyAccmeanY -0.9500491
3828 6 8 fBodyAccmeanY -0.951816663703704
3829 1 9 fBodyAccmeanY -0.257677616153846
3830 2 9 fBodyAccmeanY -0.405022798163265
3831 3 9 fBodyAccmeanY -0.183120455428571
3832 4 9 fBodyAccmeanY -0.911683219
3833 5 9 fBodyAccmeanY -0.944849431777778
3834 6 9 fBodyAccmeanY -0.9343665984
3835 1 10 fBodyAccmeanY 0.0533911909886792
3836 2 10 fBodyAccmeanY -0.0390688222212766
3837 3 10 fBodyAccmeanY 0.00904660360263158
3838 4 10 fBodyAccmeanY -0.9404502
3839 5 10 fBodyAccmeanY -0.923378745227273
3840 6 10 fBodyAccmeanY -0.954341849137931
3841 1 11 fBodyAccmeanY -0.0830478435976271
3842 2 11 fBodyAccmeanY -0.254645206944444
3843 3 11 fBodyAccmeanY 0.0247508134326087
3844 4 11 fBodyAccmeanY -0.934503182830189
3845 5 11 fBodyAccmeanY -0.968703072553191
3846 6 11 fBodyAccmeanY -0.971403935438596
3847 1 12 fBodyAccmeanY -0.071302455092
3848 2 12 fBodyAccmeanY -0.168341519859615
3849 3 12 fBodyAccmeanY 0.150510001156522
3850 4 12 fBodyAccmeanY -0.942768016862745
3851 5 12 fBodyAccmeanY -0.932775677704918
3852 6 12 fBodyAccmeanY -0.951265971
3853 1 13 fBodyAccmeanY 0.0955150666694737
3854 2 13 fBodyAccmeanY -0.0636564765818182
3855 3 13 fBodyAccmeanY -0.0364535247659574
3856 4 13 fBodyAccmeanY -0.959673916122449
3857 5 13 fBodyAccmeanY -0.959427618245614
3858 6 13 fBodyAccmeanY -0.965843757258064
3859 1 14 fBodyAccmeanY -0.174601844847458
3860 2 14 fBodyAccmeanY 0.0163939234574074
3861 3 14 fBodyAccmeanY 0.3714824704
3862 4 14 fBodyAccmeanY -0.932644766111111
3863 5 14 fBodyAccmeanY -0.942178248333333
3864 6 14 fBodyAccmeanY -0.930366906078431
3865 1 15 fBodyAccmeanY 0.111321097159074
3866 2 15 fBodyAccmeanY -0.1019354328
3867 3 15 fBodyAccmeanY 0.167518099964286
3868 4 15 fBodyAccmeanY -0.938926430779661
3869 5 15 fBodyAccmeanY -0.943348788679245
3870 6 15 fBodyAccmeanY -0.962461124305556
3871 1 16 fBodyAccmeanY -0.321500667843137
3872 2 16 fBodyAccmeanY -0.268063812745098
3873 3 16 fBodyAccmeanY -0.134598352726809
3874 4 16 fBodyAccmeanY -0.961456685507246
3875 5 16 fBodyAccmeanY -0.96931401525641
3876 6 16 fBodyAccmeanY -0.963635575142857
3877 1 17 fBodyAccmeanY -0.0650267622126229
3878 2 17 fBodyAccmeanY -0.1175197356
3879 3 17 fBodyAccmeanY -0.130272514565217
3880 4 17 fBodyAccmeanY -0.96992798921875
3881 5 17 fBodyAccmeanY -0.97417056948718
3882 6 17 fBodyAccmeanY -0.954648102253521
3883 1 18 fBodyAccmeanY -0.24360627125
3884 2 18 fBodyAccmeanY -0.363450742586207
3885 3 18 fBodyAccmeanY -0.309049613818182
3886 4 18 fBodyAccmeanY -0.976538530350877
3887 5 18 fBodyAccmeanY -0.961239135479452
3888 6 18 fBodyAccmeanY -0.984909884615385
3889 1 19 fBodyAccmeanY 0.169258575663077
3890 2 19 fBodyAccmeanY 0.111818164225
3891 3 19 fBodyAccmeanY 0.494457802230769
3892 4 19 fBodyAccmeanY -0.960763181917808
3893 5 19 fBodyAccmeanY -0.952872872465753
3894 6 19 fBodyAccmeanY -0.972798824096386
3895 1 20 fBodyAccmeanY 0.403465950921569
3896 2 20 fBodyAccmeanY -0.0293832440223529
3897 3 20 fBodyAccmeanY 0.524187686888889
3898 4 20 fBodyAccmeanY -0.945198619242424
3899 5 20 fBodyAccmeanY -0.898194212465753
3900 6 20 fBodyAccmeanY -0.965595958382353
3901 1 21 fBodyAccmeanY 0.0338465813711538
3902 2 21 fBodyAccmeanY 0.0221598658106383
3903 3 21 fBodyAccmeanY 0.181138042506667
3904 4 21 fBodyAccmeanY -0.968060947058824
3905 5 21 fBodyAccmeanY -0.949694904269663
3906 6 21 fBodyAccmeanY -0.960069247
3907 1 22 fBodyAccmeanY 0.145367520371739
3908 2 22 fBodyAccmeanY 0.13068653882619
3909 3 22 fBodyAccmeanY 0.225766560777778
3910 4 22 fBodyAccmeanY -0.939546007903226
3911 5 22 fBodyAccmeanY -0.929161387619048
3912 6 22 fBodyAccmeanY -0.925524703472222
3913 1 23 fBodyAccmeanY -0.0724367317966102
3914 2 23 fBodyAccmeanY -0.0769773944803922
3915 3 23 fBodyAccmeanY 0.0959432893981482
3916 4 23 fBodyAccmeanY -0.953460406470588
3917 5 23 fBodyAccmeanY -0.962831825294118
3918 6 23 fBodyAccmeanY -0.982072295833333
3919 1 24 fBodyAccmeanY -0.203193741396552
3920 2 24 fBodyAccmeanY -0.252412541966102
3921 3 24 fBodyAccmeanY -0.0861829752472727
3922 4 24 fBodyAccmeanY -0.962773200147059
3923 5 24 fBodyAccmeanY -0.948970158405797
3924 6 24 fBodyAccmeanY -0.980830362083333
3925 1 25 fBodyAccmeanY -0.251880271094595
3926 2 25 fBodyAccmeanY -0.380150805384615
3927 3 25 fBodyAccmeanY -0.196381053741379
3928 4 25 fBodyAccmeanY -0.959117259384615
3929 5 25 fBodyAccmeanY -0.959846189054054
3930 6 25 fBodyAccmeanY -0.78494581909589
3931 1 26 fBodyAccmeanY -0.146702156576271
3932 2 26 fBodyAccmeanY -0.185528313272727
3933 3 26 fBodyAccmeanY -0.006237000044
3934 4 26 fBodyAccmeanY -0.954299410641026
3935 5 26 fBodyAccmeanY -0.958402317837838
3936 6 26 fBodyAccmeanY -0.983664034342105
3937 1 27 fBodyAccmeanY -0.13678354122807
3938 2 27 fBodyAccmeanY -0.249688517843137
3939 3 27 fBodyAccmeanY -0.0626729573068182
3940 4 27 fBodyAccmeanY -0.974057855571429
3941 5 27 fBodyAccmeanY -0.961356141125
3942 6 27 fBodyAccmeanY -0.982915951891892
3943 1 28 fBodyAccmeanY -0.127912276044444
3944 2 28 fBodyAccmeanY -0.190589069119608
3945 3 28 fBodyAccmeanY 0.186441733869565
3946 4 28 fBodyAccmeanY -0.946351650416667
3947 5 28 fBodyAccmeanY -0.893430392658228
3948 6 28 fBodyAccmeanY -0.958436369
3949 1 29 fBodyAccmeanY -0.0349642325433962
3950 2 29 fBodyAccmeanY -0.196011503540816
3951 3 29 fBodyAccmeanY -0.02122937175
3952 4 29 fBodyAccmeanY -0.969609501666667
3953 5 29 fBodyAccmeanY -0.973345770461538
3954 6 29 fBodyAccmeanY -0.989034304057971
3955 1 30 fBodyAccmeanY -0.193856663907692
3956 2 30 fBodyAccmeanY -0.297813768569231
3957 3 30 fBodyAccmeanY -0.0216637054241935
3958 4 30 fBodyAccmeanY -0.954076042258065
3959 5 30 fBodyAccmeanY -0.919475121186441
3960 6 30 fBodyAccmeanY -0.959974274571429
3961 1 1 fBodyAccmeanZ -0.331560117789474
3962 2 1 fBodyAccmeanZ -0.433349702075472
3963 3 1 fBodyAccmeanZ -0.225574471693878
3964 4 1 fBodyAccmeanZ -0.959184889148936
3965 5 1 fBodyAccmeanZ -0.985297098679245
3966 6 1 fBodyAccmeanZ -0.8826668762
3967 1 2 fBodyAccmeanZ -0.453806369830508
3968 2 2 fBodyAccmeanZ -0.281001986202083
3969 3 2 fBodyAccmeanZ -0.131290772
3970 4 2 fBodyAccmeanZ -0.970162172608696
3971 5 2 fBodyAccmeanZ -0.962471195740741
3972 6 2 fBodyAccmeanZ -0.984380981875
3973 1 3 fBodyAccmeanZ -0.412374074482759
3974 2 3 fBodyAccmeanZ -0.504494528474576
3975 3 3 fBodyAccmeanZ -0.404452414285714
3976 4 3 fBodyAccmeanZ -0.917987925384615
3977 5 3 fBodyAccmeanZ -0.939507735245902
3978 6 3 fBodyAccmeanZ -0.968332141612903
3979 1 4 fBodyAccmeanZ -0.631005470833333
3980 2 4 fBodyAccmeanZ -0.524655722692308
3981 3 4 fBodyAccmeanZ -0.494683451555556
3982 4 4 fBodyAccmeanZ -0.9517837432
3983 5 4 fBodyAccmeanZ -0.93164342125
3984 6 4 fBodyAccmeanZ -0.967504278888889
3985 1 5 fBodyAccmeanZ -0.490251090714286
3986 2 5 fBodyAccmeanZ -0.457470676808511
3987 3 5 fBodyAccmeanZ -0.374740089574468
3988 4 5 fBodyAccmeanZ -0.946064216818182
3989 5 5 fBodyAccmeanZ -0.915083799107143
3990 6 5 fBodyAccmeanZ -0.977007724615385
3991 1 6 fBodyAccmeanZ -0.498520164385965
3992 2 6 fBodyAccmeanZ -0.42724809972549
3993 3 6 fBodyAccmeanZ -0.277602590916667
3994 4 6 fBodyAccmeanZ -0.935798115272727
3995 5 6 fBodyAccmeanZ -0.942864017017544
3996 6 6 fBodyAccmeanZ -0.938044912280702
3997 1 7 fBodyAccmeanZ 0.0385832252345614
3998 2 7 fBodyAccmeanZ -0.317461021372549
3999 3 7 fBodyAccmeanZ -0.139216222106383
4000 4 7 fBodyAccmeanZ -0.904675337916667
4001 5 7 fBodyAccmeanZ -0.938550519811321
4002 6 7 fBodyAccmeanZ -0.958611644615385
4003 1 8 fBodyAccmeanZ -0.238634594791667
4004 2 8 fBodyAccmeanZ -0.0729496941121951
4005 3 8 fBodyAccmeanZ 0.159589756534211
4006 4 8 fBodyAccmeanZ -0.959436275869565
4007 5 8 fBodyAccmeanZ -0.950362935555556
4008 6 8 fBodyAccmeanZ -0.944269514074074
4009 1 9 fBodyAccmeanZ -0.250806259788462
4010 2 9 fBodyAccmeanZ -0.384710423408163
4011 3 9 fBodyAccmeanZ -0.103705822657857
4012 4 9 fBodyAccmeanZ -0.8922013438
4013 5 9 fBodyAccmeanZ -0.941686874222222
4014 6 9 fBodyAccmeanZ -0.9459190006
4015 1 10 fBodyAccmeanZ -0.41218272245283
4016 2 10 fBodyAccmeanZ -0.301206408085106
4017 3 10 fBodyAccmeanZ -0.157728357742105
4018 4 10 fBodyAccmeanZ -0.97464465462963
4019 5 10 fBodyAccmeanZ -0.955272383863636
4020 6 10 fBodyAccmeanZ -0.964300845172414
4021 1 11 fBodyAccmeanZ -0.616402910169492
4022 2 11 fBodyAccmeanZ -0.551742083518519
4023 3 11 fBodyAccmeanZ -0.377624755652174
4024 4 11 fBodyAccmeanZ -0.972855110377359
4025 5 11 fBodyAccmeanZ -0.987669785531915
4026 6 11 fBodyAccmeanZ -0.973576812807018
4027 1 12 fBodyAccmeanZ -0.4223253002
4028 2 12 fBodyAccmeanZ -0.560841212692308
4029 3 12 fBodyAccmeanZ -0.402121221521739
4030 4 12 fBodyAccmeanZ -0.954626628823529
4031 5 12 fBodyAccmeanZ -0.947178200163934
4032 6 12 fBodyAccmeanZ -0.954724801666667
4033 1 13 fBodyAccmeanZ -0.246851507561404
4034 2 13 fBodyAccmeanZ -0.404785239945455
4035 3 13 fBodyAccmeanZ -0.151178724793617
4036 4 13 fBodyAccmeanZ -0.956183063510204
4037 5 13 fBodyAccmeanZ -0.97756730122807
4038 6 13 fBodyAccmeanZ -0.966295582741935
4039 1 14 fBodyAccmeanZ -0.177366434042373
4040 2 14 fBodyAccmeanZ 0.191693742633333
4041 3 14 fBodyAccmeanZ 0.280735952206667
4042 4 14 fBodyAccmeanZ -0.944126078888889
4043 5 14 fBodyAccmeanZ -0.9424220265
4044 6 14 fBodyAccmeanZ -0.927882307058824
4045 1 15 fBodyAccmeanZ -0.554942138148148
4046 2 15 fBodyAccmeanZ -0.5395910825
4047 3 15 fBodyAccmeanZ -0.259812204547619
4048 4 15 fBodyAccmeanZ -0.963227004915254
4049 5 15 fBodyAccmeanZ -0.965473514528302
4050 6 15 fBodyAccmeanZ -0.95156594625
4051 1 16 fBodyAccmeanZ -0.244363048235294
4052 2 16 fBodyAccmeanZ -0.335853041176471
4053 3 16 fBodyAccmeanZ -0.04769426376
4054 4 16 fBodyAccmeanZ -0.959552230434783
4055 5 16 fBodyAccmeanZ -0.969999504230769
4056 6 16 fBodyAccmeanZ -0.974580069142857
4057 1 17 fBodyAccmeanZ -0.382832802295082
4058 2 17 fBodyAccmeanZ -0.3999234945625
4059 3 17 fBodyAccmeanZ -0.3180818605
4060 4 17 fBodyAccmeanZ -0.97484160453125
4061 5 17 fBodyAccmeanZ -0.980231575769231
4062 6 17 fBodyAccmeanZ -0.965406091549296
4063 1 18 fBodyAccmeanZ -0.48977105125
4064 2 18 fBodyAccmeanZ -0.522728377068965
4065 3 18 fBodyAccmeanZ -0.505824358
4066 4 18 fBodyAccmeanZ -0.982996441403509
4067 5 18 fBodyAccmeanZ -0.975772813972603
4068 6 18 fBodyAccmeanZ -0.988606906307692
4069 1 19 fBodyAccmeanZ -0.104423357596154
4070 2 19 fBodyAccmeanZ -0.2196444734075
4071 3 19 fBodyAccmeanZ 0.110659220744872
4072 4 19 fBodyAccmeanZ -0.96633509109589
4073 5 19 fBodyAccmeanZ -0.968543351780822
4074 6 19 fBodyAccmeanZ -0.985340447349398
4075 1 20 fBodyAccmeanZ -0.272213861705882
4076 2 20 fBodyAccmeanZ -0.318431522156863
4077 3 20 fBodyAccmeanZ -0.188098811986667
4078 4 20 fBodyAccmeanZ -0.947597457121212
4079 5 20 fBodyAccmeanZ -0.929985824794521
4080 6 20 fBodyAccmeanZ -0.976392651323529
4081 1 21 fBodyAccmeanZ -0.300309066730769
4082 2 21 fBodyAccmeanZ -0.321712974042553
4083 3 21 fBodyAccmeanZ -0.0769713066866667
4084 4 21 fBodyAccmeanZ -0.970859342941176
4085 5 21 fBodyAccmeanZ -0.960274142134831
4086 6 21 fBodyAccmeanZ -0.961772190555556
4087 1 22 fBodyAccmeanZ -0.25521651373913
4088 2 22 fBodyAccmeanZ -0.228019952309524
4089 3 22 fBodyAccmeanZ -0.322795653888889
4090 4 22 fBodyAccmeanZ -0.946635312419355
4091 5 22 fBodyAccmeanZ -0.957101794126984
4092 6 22 fBodyAccmeanZ -0.954219235555556
4093 1 23 fBodyAccmeanZ 0.0814081078542373
4094 2 23 fBodyAccmeanZ -0.070577489272549
4095 3 23 fBodyAccmeanZ 0.280518877574074
4096 4 23 fBodyAccmeanZ -0.942031166764706
4097 5 23 fBodyAccmeanZ -0.945170568823529
4098 6 23 fBodyAccmeanZ -0.977515213888889
4099 1 24 fBodyAccmeanZ -0.344493013448276
4100 2 24 fBodyAccmeanZ -0.312792211016949
4101 3 24 fBodyAccmeanZ -0.173825083587273
4102 4 24 fBodyAccmeanZ -0.966991781176471
4103 5 24 fBodyAccmeanZ -0.953817599275362
4104 6 24 fBodyAccmeanZ -0.976634815694444
4105 1 25 fBodyAccmeanZ -0.533563220540541
4106 2 25 fBodyAccmeanZ -0.542931828
4107 3 25 fBodyAccmeanZ -0.556097089137931
4108 4 25 fBodyAccmeanZ -0.974776131230769
4109 5 25 fBodyAccmeanZ -0.974051231216216
4110 6 25 fBodyAccmeanZ -0.816197953561644
4111 1 26 fBodyAccmeanZ -0.33953964559322
4112 2 26 fBodyAccmeanZ -0.499502759272727
4113 3 26 fBodyAccmeanZ -0.2796400557
4114 4 26 fBodyAccmeanZ -0.967519149358974
4115 5 26 fBodyAccmeanZ -0.97321515527027
4116 6 26 fBodyAccmeanZ -0.984923123552632
4117 1 27 fBodyAccmeanZ -0.312372595438596
4118 2 27 fBodyAccmeanZ -0.418886395098039
4119 3 27 fBodyAccmeanZ -0.241600361090909
4120 4 27 fBodyAccmeanZ -0.974665817
4121 5 27 fBodyAccmeanZ -0.97414624525
4122 6 27 fBodyAccmeanZ -0.987356589864865
4123 1 28 fBodyAccmeanZ -0.356337638518519
4124 2 28 fBodyAccmeanZ -0.401732939215686
4125 3 28 fBodyAccmeanZ -0.308161634195652
4126 4 28 fBodyAccmeanZ -0.952226786666667
4127 5 28 fBodyAccmeanZ -0.934503028481013
4128 6 28 fBodyAccmeanZ -0.961115672375
4129 1 29 fBodyAccmeanZ -0.279734839433962
4130 2 29 fBodyAccmeanZ -0.320487882857143
4131 3 29 fBodyAccmeanZ -0.266692150208333
4132 4 29 fBodyAccmeanZ -0.975623030833333
4133 5 29 fBodyAccmeanZ -0.984096024769231
4134 6 29 fBodyAccmeanZ -0.989473926666667
4135 1 30 fBodyAccmeanZ -0.309558882615385
4136 2 30 fBodyAccmeanZ -0.36751984
4137 3 30 fBodyAccmeanZ -0.25806736666129
4138 4 30 fBodyAccmeanZ -0.966274090645161
4139 5 30 fBodyAccmeanZ -0.938089774915254
4140 6 30 fBodyAccmeanZ -0.970321991714286
4141 1 1 fBodyAccJerkmeanX -0.170546964549579
4142 2 1 fBodyAccJerkmeanX -0.479875245660377
4143 3 1 fBodyAccJerkmeanX -0.0276638676122449
4144 4 1 fBodyAccJerkmeanX -0.986597022553191
4145 5 1 fBodyAccJerkmeanX -0.994630797358491
4146 6 1 fBodyAccJerkmeanX -0.9570738838
4147 1 2 fBodyAccJerkmeanX -0.304615322881356
4148 2 2 fBodyAccJerkmeanX -0.258639439729167
4149 3 2 fBodyAccJerkmeanX 0.138120681087234
4150 4 2 fBodyAccJerkmeanX -0.987848793695652
4151 5 2 fBodyAccJerkmeanX -0.980973241666667
4152 6 2 fBodyAccJerkmeanX -0.985813630833333
4153 1 3 fBodyAccJerkmeanX -0.304694442551724
4154 2 3 fBodyAccJerkmeanX -0.478434306271186
4155 3 3 fBodyAccJerkmeanX -0.0906707125102041
4156 4 3 fBodyAccJerkmeanX -0.974950363461538
4157 5 3 fBodyAccJerkmeanX -0.957666856721311
4158 6 3 fBodyAccJerkmeanX -0.980513202258064
4159 1 4 fBodyAccJerkmeanX -0.358883413666667
4160 2 4 fBodyAccJerkmeanX -0.418304647307692
4161 3 4 fBodyAccJerkmeanX -0.16163290774
4162 4 4 fBodyAccJerkmeanX -0.9768457126
4163 5 4 fBodyAccJerkmeanX -0.972310894285714
4164 6 4 fBodyAccJerkmeanX -0.978542457407407
4165 1 5 fBodyAccJerkmeanX -0.344954806428571
4166 2 5 fBodyAccJerkmeanX -0.289725470425532
4167 3 5 fBodyAccJerkmeanX -0.0368012151170213
4168 4 5 fBodyAccJerkmeanX -0.976024951136364
4169 5 5 fBodyAccJerkmeanX -0.963059235178571
4170 6 5 fBodyAccJerkmeanX -0.982689657115385
4171 1 6 fBodyAccJerkmeanX -0.150942917824561
4172 2 6 fBodyAccJerkmeanX -0.244812769960784
4173 3 6 fBodyAccJerkmeanX 0.136554991314583
4174 4 6 fBodyAccJerkmeanX -0.971037479818182
4175 5 6 fBodyAccJerkmeanX -0.97348053877193
4176 6 6 fBodyAccJerkmeanX -0.967072436842105
4177 1 7 fBodyAccJerkmeanX -0.383715797719298
4178 2 7 fBodyAccJerkmeanX -0.454647881960784
4179 3 7 fBodyAccJerkmeanX -0.0305226686191489
4180 4 7 fBodyAccJerkmeanX -0.982037243958333
4181 5 7 fBodyAccJerkmeanX -0.976323086226415
4182 6 7 fBodyAccJerkmeanX -0.980393046923077
4183 1 8 fBodyAccJerkmeanX -0.311198711041667
4184 2 8 fBodyAccJerkmeanX -0.200277249165854
4185 3 8 fBodyAccJerkmeanX 0.214841402815789
4186 4 8 fBodyAccJerkmeanX -0.984977270652174
4187 5 8 fBodyAccJerkmeanX -0.989029238518519
4188 6 8 fBodyAccJerkmeanX -0.973110596111111
4189 1 9 fBodyAccJerkmeanX -0.314265401346154
4190 2 9 fBodyAccJerkmeanX -0.402044750408163
4191 3 9 fBodyAccJerkmeanX -0.0645354342404762
4192 4 9 fBodyAccJerkmeanX -0.9655962396
4193 5 9 fBodyAccJerkmeanX -0.971313768666667
4194 6 9 fBodyAccJerkmeanX -0.964304065
4195 1 10 fBodyAccJerkmeanX -0.107941107467925
4196 2 10 fBodyAccJerkmeanX -0.20121432216383
4197 3 10 fBodyAccJerkmeanX 0.181419131002632
4198 4 10 fBodyAccJerkmeanX -0.989365013888889
4199 5 10 fBodyAccJerkmeanX -0.963565166136364
4200 6 10 fBodyAccJerkmeanX -0.979014668793104
4201 1 11 fBodyAccJerkmeanX -0.453265268813559
4202 2 11 fBodyAccJerkmeanX -0.495927371666667
4203 3 11 fBodyAccJerkmeanX -0.120463004665217
4204 4 11 fBodyAccJerkmeanX -0.980831750377358
4205 5 11 fBodyAccJerkmeanX -0.992385450851064
4206 6 11 fBodyAccJerkmeanX -0.984884874385965
4207 1 12 fBodyAccJerkmeanX -0.08161979534
4208 2 12 fBodyAccJerkmeanX -0.385843754230769
4209 3 12 fBodyAccJerkmeanX -0.00701472271717392
4210 4 12 fBodyAccJerkmeanX -0.977109887058824
4211 5 12 fBodyAccJerkmeanX -0.971971634098361
4212 6 12 fBodyAccJerkmeanX -0.968742758833333
4213 1 13 fBodyAccJerkmeanX -0.290460801694737
4214 2 13 fBodyAccJerkmeanX -0.506212135636364
4215 3 13 fBodyAccJerkmeanX -0.11485155627234
4216 4 13 fBodyAccJerkmeanX -0.992678212653061
4217 5 13 fBodyAccJerkmeanX -0.988198276666667
4218 6 13 fBodyAccJerkmeanX -0.985199684354839
4219 1 14 fBodyAccJerkmeanX -0.472360616779661
4220 2 14 fBodyAccJerkmeanX -0.383497147037037
4221 3 14 fBodyAccJerkmeanX -0.0337820458644444
4222 4 14 fBodyAccJerkmeanX -0.981566649444444
4223 5 14 fBodyAccJerkmeanX -0.97818164
4224 6 14 fBodyAccJerkmeanX -0.972010709215686
4225 1 15 fBodyAccJerkmeanX -0.39082198537037
4226 2 15 fBodyAccJerkmeanX -0.2370530733125
4227 3 15 fBodyAccJerkmeanX 0.0619687485333333
4228 4 15 fBodyAccJerkmeanX -0.988106102033898
4229 5 15 fBodyAccJerkmeanX -0.985353492641509
4230 6 15 fBodyAccJerkmeanX -0.981329999027778
4231 1 16 fBodyAccJerkmeanX -0.44140618254902
4232 2 16 fBodyAccJerkmeanX -0.546088862941176
4233 3 16 fBodyAccJerkmeanX -0.155444882765957
4234 4 16 fBodyAccJerkmeanX -0.990964251304348
4235 5 16 fBodyAccJerkmeanX -0.991038638974359
4236 6 16 fBodyAccJerkmeanX -0.988580046285714
4237 1 17 fBodyAccJerkmeanX -0.423446094590164
4238 2 17 fBodyAccJerkmeanX -0.360272225833333
4239 3 17 fBodyAccJerkmeanX -0.215092049054348
4240 4 17 fBodyAccJerkmeanX -0.99454262109375
4241 5 17 fBodyAccJerkmeanX -0.992129225769231
4242 6 17 fBodyAccJerkmeanX -0.98147206915493
4243 1 18 fBodyAccJerkmeanX -0.414797154464286
4244 2 18 fBodyAccJerkmeanX -0.589410590172414
4245 3 18 fBodyAccJerkmeanX -0.412728286727273
4246 4 18 fBodyAccJerkmeanX -0.991924709824561
4247 5 18 fBodyAccJerkmeanX -0.989544971232877
4248 6 18 fBodyAccJerkmeanX -0.986404709384615
4249 1 19 fBodyAccJerkmeanX 0.0336380997853846
4250 2 19 fBodyAccJerkmeanX -0.2053226461925
4251 3 19 fBodyAccJerkmeanX 0.474317256051282
4252 4 19 fBodyAccJerkmeanX -0.986775590136986
4253 5 19 fBodyAccJerkmeanX -0.985039596164384
4254 6 19 fBodyAccJerkmeanX -0.983478561807229
4255 1 20 fBodyAccJerkmeanX -0.138717234372549
4256 2 20 fBodyAccJerkmeanX -0.256162264623529
4257 3 20 fBodyAccJerkmeanX -0.199360430553978
4258 4 20 fBodyAccJerkmeanX -0.982243603030303
4259 5 20 fBodyAccJerkmeanX -0.959710489315069
4260 6 20 fBodyAccJerkmeanX -0.983889985147059
4261 1 21 fBodyAccJerkmeanX -0.200442011365385
4262 2 21 fBodyAccJerkmeanX -0.436839580425532
4263 3 21 fBodyAccJerkmeanX -0.0377894711288889
4264 4 21 fBodyAccJerkmeanX -0.989759187058823
4265 5 21 fBodyAccJerkmeanX -0.976803010674157
